250.29,554.62,7,7,1
80.14,44.90,7,7,0
754.29,369.67,7,7,1
44.90,36.24,7,7,0
632.00,621.90,7,7,1
92.57,131.57,7,7,0
955.24,326.24,7,7,1
42.48,31.62,7,7,0
335.62,901.00,7,7,1
75.81,62.48,7,7,0
815.14,334.67,7,7,1
148.33,49.24,7,7,0
523.29,695.57,7,7,1
100.29,108.29,7,7,0
648.67,291.29,7,7,1
76.95,106.95,7,6,0
883.57,819.14,7,7,1
115.90,84.57,7,7,0
362.00,599.14,7,7,1
